Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;ro_w;ro_a;x1;x2;x3;estado;GOR;u1;w_inj
6719153,188673703;2826079,7685047975;6.67605e+06;1.19576e+07;1.80004;14.3411;16,7138679672871;2,3737717984836286;14,340096168803472;0.573643;184,86979418905293;75,1789157954216;1603,0799962431267;452,87655433669266;2735,8541145080144;1;0,04;0,9;1,8
6731347,835837325;2877530,581451305;6.67823e+06;1.19816e+07;2.0001;14.2845;16,859563133661744;2,5711766203801987;14,288386513281546;0.571379;177,0779082290907;75,31535863673294;1605,9894394988926;465,80254563392185;2588,5296086364483;1;0,04;0,9;2,0
7261306,613168236;2157775,5382518074;7495029.648955518;12564397.773805993;0.23512946085624284;12.775178926360423;13,773366207537123;0,737524902719489;13,035841304817636;0.5110071570544169;329,198079249221;81,24493416169125;1732,4289313391355;283,0003767248783;5395,179858350652;0;0,04;1,0;0,2
7067461,624816398;2201434,640435713;7131072.185192212;12242787.064304462;0.41293581654576994;13.590498302305136;14,614430084759263;0,9548642008393059;13,659565883919957;0.5436199320922055;292,86394206046543;79,07605132073552;1686,1806892656198;304,5950698871289;4746,875009059192;0;0,04;1,0;0,4
6721974,641475231;2245162,052837044;6717134.063298128;11873109.493076762;0.6025262515170344;14.538608105979451;15,740517870259264;1,1834352958861907;14,557082574373075;0.581544324239178;252,73841122155483;75,21048432148889;1603,7531487103302;327,66204581874473;4031,7019411022698;0;0,04;1,0;0,6000000000000001
6564953,191693386;2284043,921613595;6.55624e+06;1.17496e+07;0.800058;14.8231;16,21918739538919;1,3927972242140603;14,826390171175131;0.592925;231,53288959005917;73,45361079594952;1566,290400346342;342,9441301913757;3650,655955321;1;0,04;1,0;0,8
6460652,96413857;2321078,970579518;6.44682e+06;1.16756e+07;1.00001;14.991;16,59259291087387;1,5995269663725507;14,99306594450132;0.599639;214,36637457839808;72,28662177149856;1541,4060728571908;356,4395217064354;3341,0635559903276;1;0,04;1,0;1,0
6392764,995487914;2356289,452111381;6.37263e+06;1.16348e+07;1.20001;15.0826;16,887798666920688;1,8031944092385113;15,084604257682177;0.603304;200,11660612204383;71,52704035768095;1525,2091144796236;368,5568770957344;3083,1587592289357;1;0,04;1,0;1,2
6350966,861183062;2389993,933617109;6.32338e+06;1.16174e+07;1.40002;15.1216;17,124980837519185;2,0049680817045736;15,120012755814612;0.604865;187,99328874518028;71,05937154122844;1515,2367636337844;379,63967727855436;2862,9666554017895;1;0,04;1,0;1,4000000000000001
6330694,050541654;2422462,07843603;6.29455e+06;1.1619e+07;1.60003;15.118;17,324798164109577;2,204616275457785;15,120181888651793;0.60472;177,61868268644116;70,83254415965958;1510,4000027661132;389,85701331471284;2673,802700953468;1;0,04;1,0;1,6
6325478,30932364;2453809,701997837;6.2797e+06;1.16334e+07;1.79997;15.0858;17,490027869812327;2,403336270566932;15,086691599245395;0.603432;168,51836438275942;70,77418654243769;1509,1556122637096;399,41388243995846;2507,2787934946173;1;0,04;1,0;1,8
6332643,768595624;2484195,9865762284;6.27619e+06;1.16581e+07;1.99997;15.0304;17,629434658074775;2,6013097483619467;15,028124909712828;0.601217;160,47064359258084;70,85435906479543;1510,8651735879216;408,41450553813445;2359,4668831847566;1;0,04;1,0;2,0
10050460,968217794;5485595,047388132;1.00501e+07;1.496e+07;0.200099;1.64536;1,9418669692721628;0,27972311538055605;1,662143853891607;0.0822682;309,20608765187603;112,45208103135415;2397,8755177559165;768,2610203474055;4565,086912526565;1;0,05;0,1;0,2
10058793,194547135;6480404,586259851;1.00574e+07;1.49684e+07;0.400097;1.4612;1,9471044705900857;0,4704263333233356;1,4766781372667503;0.0730602;241,85066797198627;112,5453082169849;2399,8634506066296;1007,8630948632002;3163,7034156409663;1;0,05;0,1;0,4
10069769,299087405;7147110,998659828;1.00666e+07;1.49783e+07;0.600096;1.21067;1,8836484314858752;0,6577488769096866;1,2258995545761886;0.0605337;197,02538238079904;112,66811709123199;2402,4821695331216;1186,6819238526061;2211,714672489318;1;0,05;0,1;0,6000000000000001
10079908,577891842;7653736,471248194;1.00742e+07;1.49864e+07;0.799907;0.960458;1,7958608832090708;0,8510411433341376;0,9448197398749333;0.0480229;163,04062697720022;112,7815629327035;2404,901235533153;1332,6790891636047;1479,530713905747;1;0,05;0,1;0,8
10089736,997049915;8031049,672573769;1.00809e+07;1.4993e+07;0.999909;0.685841;1,7054715175190456;1,0380022119930554;0,66746930552599;0.034292;137,84215452798114;112,89153064374369;2407,2461355085784;1447,06400880652;930,5093937663065;1;0,05;0,1;1,0
10098297,929317562;8332449,541657867;1.00856e+07;1.49974e+07;1.19991;0.4154;1,6150664057040525;1,2264056952078635;0,38866071049618894;0.02077;117,73214207897664;112,9873167626202;2409,2886338535473;1542,0224689366369;488,6829462060035;1;0,05;0,1;1,2
10106134,64675481;8624096,981292598;1.00888e+07;1.49991e+07;1.40004;0.246352;1,51058042843391;1,4558128887320771;0,05476753970183252;0.0123176;98,45710037286081;113,07499982383104;2411,1583463912875;1636,6681419544227;61,57129679026332;1;0,05;0,1;1,4000000000000001
10870044,740111154;9319890,792249;10848632.064243345;15758189.284465149;1.6137563553265506;0.0;1,6238469307298817;1,6229540984456108;0,0008928322842709817;0.0;102,96089781372321;121,62219780713006;2593,4147937739817;1774,9488026430706;0,9744842875226734;1;0,05;0,1;1,6
12036372,523799729;10319461,999812685;12011979.850099107;16922033.768146385;1.8124477866321163;0.0;1,8215325311702477;1,8207735944297117;0,0007589367405361312;0.0;113,98954102239851;134,67194615750103;2871,68151676602;1965,3330636981755;0,8180156606694196;1;0,05;0,1;1,8
13205050,431910051;11321047,04428492;13177672.442902971;18088213.168090753;2.0112201615800678;0.0;2,0193816477142645;2,018723175188509;0,0006584725257551312;0.0;125,0426926982476;147,74798945919238;3150,5089409868297;2156,0990535423516;0,7025530742309589;1;0,05;0,1;2,0
9997533,239061426;5015918,098808212;9.99718e+06;1.49106e+07;0.200099;2.45804;2,7876973433872028;0,3218657924722353;2,465831550914967;0.122902;336,7935103361265;111,85988597615035;2385,2478277070913;670,7254679877301;5138,464725508286;1;0,05;0,2;0,2
10004216,61079439;5874199,282748007;1.00028e+07;1.49184e+07;0.400097;2.34925;2,8727050276801687;0,5164261089106863;2,356278918769483;0.117463;278,41467842364386;111,93466454223349;2386,842370833542;863,2988561699801;3938,9427844418556;1;0,05;0,2;0,4
10018342,342053778;6482312,937865902;1.00151e+07;1.49321e+07;0.600095;2.14205;2,8547123181533194;0,706060807366694;2,148651510786625;0.107103;237,63726186281124;112,09271379800704;2390,212539153622;1013,7857365736643;3085,1057469497036;1;0,05;0,2;0,6000000000000001
10034498,366083376;6951795,975007705;1.00288e+07;1.49468e+07;0.800094;1.89656;2,7967289234453294;0,8937625209167895;1,9029664025285398;0.0948278;206,4571941810614;112,27347948915951;2394,067102104252;1138,0298852869146;2423,0515221794917;1;0,05;0,2;0,8
10050313,235717485;7334779,539114891;1.00414e+07;1.49601e+07;0.99991;1.64227;2,71912762370282;1,0832167333979297;1,6359108903048902;0.0821134;181,1484918229552;112,45042808954898;2397,840271198889;1244,7220185211988;1879,82168546604;1;0,05;0,2;1,0
10065856,30018684;7647311,879816284;1.00531e+07;1.49722e+07;1.19991;1.37116;2,634295590318864;1,2697515090732125;1,3645440812456513;0.0685578;160,61246686600722;112,62433553028337;2401,5485920291303;1335,3200386602848;1435,007591881149;1;0,05;0,2;1,2
10080236,832626497;7910516,132451908;1.00629e+07;1.49822e+07;1.39991;1.09706;2,546007765329949;1,4562194244427917;1,0897883408871574;0.0548529;143,3461576779507;112,78523569240447;2404,9795517411667;1414,181114823028;1058,3282058791708;1;0,05;0,2;1,4000000000000001
10093379,003897434;8135183,748544532;1.00707e+07;1.499e+07;1.59991;0.823011;2,457150506567041;1,642861527620791;0,81428897894625;0.0411506;128,6257615429748;112,93228014273971;2408,1150587433217;1483,368460178052;735,2357873939239;1;0,05;0,2;1,6
10105344,27748283;8329357,894413172;1.00767e+07;1.49955e+07;1.79992;0.551636;2,369364725889137;1,8301352723341215;0,5392294535550153;0.0275818;115,9300969741699;113,0661565807501;2410,9697772168724;1544,540686099872;455,0821148301816;1;0,05;0,2;1,8
10116457,950171174;8502656,98503427;1.00811e+07;1.49987e+07;1.99992;0.294134;2,2823080160034794;2,022148311387287;0,2601597046161923;0.0147067;104,70072313609074;113,19050467042058;2413,621317652282;1600,0748969735205;205,85780489801542;1;0,05;0,2;2,0
9893894,627576156;4588345,681290912;9.89353e+06;1.48132e+07;0.200098;3.55397;3,934861045293858;0,3773288859907977;3,5575321593030607;0.177699;357,5481525171484;110,70029960756757;2360,5213509852165;591,3942156093449;5575,782875280221;1;0,05;0,30000000000000004;0,2
9892190,376371464;5304681,1212698;9.89074e+06;1.4814e+07;0.400095;3.54614;4,126197417172954;0,57695995074012;3,549237466432834;0.177307;307,9416702671346;110,68123116929654;2360,11474453674;742,7044177438498;4568,834184348791;1;0,05;0,30000000000000004;0,4
9905747,941106653;5835878,77645775;9.9025e+06;1.48284e+07;0.600094;3.40599;4,178758108107726;0,7699710728494812;3,408787035258244;0.170299;272,0994133138423;110,83292335267107;2363,349357621822;864,7820441121901;3828,5306087986273;1;0,05;0,30000000000000004;0,6000000000000001
9925602,867702816;6261510,525543508;9.91984e+06;1.48478e+07;0.800092;3.20765;4,170296852321151;0,9600687318686477;3,210228120452503;0.160382;243,93178276093977;111,05507513471606;2368,0864181946986;968,6248934991709;3238,837770738666;1;0,05;0,30000000000000004;0,8
9948151,770298872;6616366,954690036;9.93917e+06;1.48688e+07;1.00009;2.97843;4,129472972573853;1,1486170347321085;2,9808559378417447;0.148921;220,7938371932817;111,30736913694325;2373,4662173559836;1059,3011727700916;2749,0661337361266;1;0,05;0,30000000000000004;1,0
9971624,965415828;6919499,310446836;9.95872e+06;1.48896e+07;1.20009;2.73129;4,069882606176956;1,336263108620618;2,7336194975563384;0.136564;201,2523107092536;111,5700048158145;2379,066537587309;1139,7322906349095;2331,5725709813732;1;0,05;0,30000000000000004;1,2
9995050,70719496;7182757,888947973;9.97752e+06;1.49095e+07;1.40009;2.47339;3,9989149021127184;1,5233904939182932;2,475524408194425;0.123669;184,42569045481198;111,83210955121885;2384,6555362287727;1211,8318927821156;1969,2386431364175;1;0,05;0,30000000000000004;1,4000000000000001
10017675,710898967;7414756,235343694;9.99484e+06;1.49276e+07;1.59992;2.21191;3,9205358758093403;1,7109127676053817;2,209623108203958;0.110596;169,6719180429673;112,08525502961065;2390,0534918690696;1277,1569917882387;1649,4327795620502;1;0,05;0,30000000000000004;1,6
10039618,647197213;7619680,811045172;1.00108e+07;1.49441e+07;1.79992;1.94333;3,838478268617552;1,8975109472110534;1,9409673214064982;0.0971667;156,71282449246723;112,33076902727495;2395,2887173879417;1336,2312465050334;1366,8333176789129;1;0,05;0,30000000000000004;1,8
10060456,773600131;7802576,702634902;1.00249e+07;1.49586e+07;1.99992;1.67266;3,7541416951241153;2,0840230871369125;1,6701186079872028;0.0836329;145,1772099231997;112,56392158477581;2400,2603533452843;1390,0876729806096;1114,0045922274487;1;0,05;0,30000000000000004;2,0
9702204,664356295;4186103,248854393;9.70184e+06;1.46321e+07;0.200095;4.98689;5,437491860329476;0,4493012948134775;4,988190565515998;0.249345;369,68393979488167;108,55552880102819;2314,7872626426056;526,8918916634187;5849,609590227036;1;0,05;0,4;0,2
9680476,109515535;4761758,218080489;9.679e+06;1.46154e+07;0.400088;5.0992;5,754751061730843;0,6550049449862858;5,099746116744558;0.25496;327,7716914703626;108,31241346359499;2309,603185031276;643,4893452883241;5010,08780913759;1;0,05;0,4;0,4
9685325,765101451;5206257,053162973;9.682e+06;1.4623e+07;0.600078;5.04843;5,900643532641878;0,8525961715178093;5,048047361124069;0.252422;296,8277048824014;108,36667504071531;2310,7602334926146;739,7761304149957;4380,062997838582;1;0,05;0,4;0,6000000000000001
9703110,191751564;5573742,666422044;9.69721e+06;1.46419e+07;0.800066;4.91986;5,964757769732414;1,0463231109196798;4,918434658812735;0.245993;272,1236953041873;108,56566051939922;2315,0033066607493;823,3628111955786;3870,368670154213;1;0,05;0,4;0,8
9728007,415180888;5888644,796710027;9.71882e+06;1.46667e+07;1.00005;4.74677;5,9821827625735144;1,2378256520601107;4,744357110513403;0.237339;251,550446875449;108,84422929304885;2320,9433767441083;897,7941592196348;3441,0791988209908;1;0,05;0,4;1,0
9756976,354621192;6164571,4291130705;9.74378e+06;1.46943e+07;1.20004;4.5456;5,970250688820474;1,4279058227119568;4,542344866108517;0.22728;233,9477287845564;109,16835547349321;2327,854891636701;965,1119910447284;3070,140500874002;1;0,05;0,4;1,2
