Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;wrh;wtg;wto;ro_w;ro_a;ro_r;Prh;Pm;x1;x2;x3;x4;x5;estado;GOR;u1;w_inj
8066534,470499191;7015125,208912115;7.88931e+06;1.16986e+07;0.399937;26.6097;28,079783338918464;1,4637950092309182;26,615988329685273;1.06439;28,083461723606707;1,4637934074801175;26,61966831611532;717,6874827297913;90,25442621854947;433,22906336006304;2018204,7071418613;4143193,2629229706;1924,5431210678219;645,3179750952651;11733,730191562756;129,83068747151373;2361,022955892679;1;0,04;0,7000000000000001;0,4
8343155,040195322;7018552,910063643;7.95759e+06;1.16522e+07;0.599933;26.9346;28,61930715585044;1,6766504974981025;26,942656658349932;1.07738;28,62346287312501;1,6766485906650042;26,94681428244711;689,8776461328857;93,34946422892166;386,0783731948902;2021221,147925724;3914935,5684466604;1990,5402622815013;697,1197395670123;11202,249855255592;130,0247344773998;2089,735673649603;1;0,04;0,7000000000000001;0,6000000000000001
8692736,188272651;7039465,281348091;8.03484e+06;1.16271e+07;0.799922;27.1105;29,000008033607177;1,8838704785949805;27,11613755500967;1.08442;29,002592535239174;1,8838691605132243;27,118723374711482;665,1610905954678;97,26083980810375;348,6622635542295;2024125,076375932;3734313,479109428;2073,9446035444953;745,3008903882514;10727,744658280171;130,21154358835093;1874,424670662731;1;0,04;0,7000000000000001;0,8
9098967,471735671;7071483,119980515;8.11688e+06;1.16166e+07;0.999912;27.1839;29,272751197450308;2,0871089061237917;27,185642291323877;1.08735;29,273481434383225;2,0871084374273985;27,186372996939816;642,8843830056834;101,80605950995559;318,09127891129526;2026939,9625862786;3587177,685646182;2170,864740067872;790,6173248741488;10298,187948069242;130,39262463060106;1698,4754915882488;1;0,04;0,7000000000000001;1,0
9549025,746265462;7110952,356129397;8.20144e+06;1.1617e+07;1.19991;27.1811;29,469107914931843;2,28707146355614;27,18203645137296;1.08725;29,469437694145885;2,2870711913022186;27,18236650282615;622,6462427522358;106,8416483965029;292,61793721787944;2029678,5551243399;3464969,5371780386;2278,2412794595593;833,5007573748577;9906,22651291465;130,56879771684086;1551,8401555973005;1;0,04;0,7000000000000001;1,2
10032806,623834431;7155322,352975596;8.287e+06;1.16252e+07;1.39991;27.1235;29,608958026698655;2,4847886880278494;27,124169338667965;1.08494;29,609169433388765;2,484788476000403;27,124380957369354;604,067897917813;112,25455101040465;270,96785885704054;2032354,4983612858;3361451,84605507;2393,6634800879165;874,3875686795934;9544,890716367281;130,74094058661913;1427,190730095641;1;0,04;0,7000000000000001;1,4000000000000001
10542670,784166597;7202996,183391201;8.37268e+06;1.16394e+07;1.59991;27.0245;29,70582439507042;2,6808370246892435;27,02498737037824;1.08098;29,705979334024466;2,6808368425381994;27,02514249146579;586,8914694010751;117,95929291766069;252,29831751952753;2034976,2621038957;3272499,509537178;2515,308725147604;913,5629568643576;9209,447327058815;130,9095981008378;1319,6814091923798;1;0,04;0,7000000000000001;1,6
11072844,537129689;7252903,340610687;8.45792e+06;1.16581e+07;1.79991;26.8933;29,769314820970823;2,8755956425855955;26,893719178382202;1.07573;29,76943630433692;2,8755954786426843;26,8938408256723;570,9232959973184;123,89127375091904;236,01118499534908;2037549,8872180756;3195184,7496202625;2641,7995066557482;951,2367563750119;8896,346141038934;131,0751588671394;1225,872861796421;1;0,04;0,7000000000000001;1,8
11618960,826329006;7304298,63013999;8.54236e+06;1.16805e+07;1.99991;26.7368;29,806462449485178;3,0693384508140054;26,737123998668064;1.06947;29,80656142400365;3,069338299657248;26,737223124323016;556,0106165022291;130,00163161408173;221,6643423134166;2040080,018944442;3127343,61799175;2772,0939164206134;987,5732318572067;8602,787988704467;131,23792171288306;1143,2228228480492;1;0,04;0,7000000000000001;2,0
7313325,967538389;6179705,644266486;7.2644e+06;1.11648e+07;0.200077;30.3464;31,7591209411373;1,4140279912455749;30,345092949889175;1.21386;31,758446494559713;1,414028575573809;30,344417918975022;721,9557869434775;81,8269656397499;507,58191650924977;2019870,6630583722;4509559,963536242;1744,8398980289328;554,4367593346234;11898,23334545474;129,93785806782265;2788,40805399315;1;0,04;0,8;0,2
7476607,288414694;6090616,06242189;7.28539e+06;1.10635e+07;0.399947;31.0554;32,70375595486303;1,6417484719047968;31,062007482955476;1.24221;32,70733994489171;1,6417464550219194;31,06559348985718;689,5253648001119;83,6538792891979;451,09703532472383;2023714,8551752425;4236345,813443013;1783,7961491973374;597,0505671188964;11296,242695467794;130,1851541441521;2463,4005236835606;1;0,04;0,8;0,4
7742598,976289799;6037206,076035554;7.32716e+06;1.09982e+07;0.599915;31.5124;33,37401348375962;1,860326334809639;31,513687148947053;1.2605;33,37461477930146;1,8603258723632705;31,514288906923927;661,212805840365;86,62999341303495;406,9508683351967;2027370,9923810582;4023465,001565198;1847,2574131432625;635,7316509269269;10769,211822206897;130,4203526873135;2209,346617702858;1;0,04;0,8;0,6000000000000001
8088217,268455714;6006498,085458839;7.38094e+06;1.09564e+07;0.800038;31.805;33,862730677766116;2,0731465726541236;31,789584105108904;1.2722;33,85578821897975;2,073150347764357;31,782637871199523;635,965236342132;90,49702959370836;371,081852631202;2030888,451908953;3851044,939064999;1929,7162818353536;671,5730954388702;10297,887125679892;130,64663012440587;2002,8911742046535;1;0,04;0,8;0,8
8495537,969637843;5993908,342602407;7.4437e+06;1.09356e+07;0.999911;31.9507;34,22970667560697;2,277867178446115;31,951839497157625;1.27803;34,23015667588073;2,27786681105532;31,952289864807998;613,793890832528;95,0544385165336;342,0329167118499;2034257,0427817174;3711928,499253341;2026,8963355988972;704,5302776980867;9882,507007828892;130,86333087199287;1835,6574056052855;1;0,04;0,8;1,0
8948348,543597719;5991227,678584529;7.5103e+06;1.09254e+07;1.19991;32.0225;34,50396483665424;2,480762106736384;32,02320272991448;1.2809;34,50422056996453;2,4807618469945476;32,023458722951055;593,4012328387627;100,12082218946068;317,085344673948;2037546,3974333147;3592850,0130590294;2134,9295285950116;735,8959999476955;9499,39808031838;131,0749343700143;1692,0095556519968;1;0,04;0,8;1,2
9435962,981575737;5996677,1915235855;7.57973e+06;1.09246e+07;1.39991;32.0281;34,70959342830415;2,680995111468997;32,02859831683165;1.28112;34,70976879751948;2,680994898256382;32,02877389924268;574,723326875814;105,57661754700075;295,61604950241;2040754,4871804207;3490751,209989742;2251,2663540032436;765,6974507696082;9147,430361961462;131,28131011369538;1568,36531153511;1;0,04;0,8;1,4000000000000001
9950046,975801038;6008200,323737771;7.65081e+06;1.09311e+07;1.59991;31.9826;34,86214726940012;2,8791789469478197;31,982968322448674;1.2793;34,86228096252761;2,8791787588764546;31,983102203629258;557,499907726309;111,32857411479725;276,90233622990615;2043891,9602650485;3402097,919472738;2373,918382374994;794,1658459038727;8821,88344675144;131,48314310222185;1460,568848296793;1;0,04;0,8;1,6
10484434,81625749;6024348,33255562;7.72275e+06;1.09433e+07;1.79991;31.8968;34,972855861383565;3,0757502054740895;31,89710565590573;1.27587;34,97296346562326;3,075750033658762;31,89721343194114;541,5302295230003;117,30770531357362;260,4196287027537;2046966,8196541318;3324325,098441139;2501,414576198252;821,4753758776409;8519,120574700622;131,68094816478572;1365,603596705851;1;0,04;0,8;1,8
11034554,07753287;6044068,631161189;7.79501e+06;1.09602e+07;1.99991;31.7787;35,050067401702236;3,2710314543891013;31,779035947309275;1.27115;35,05015700174397;3,271031294081422;31,77912570763774;526,6549053796768;123,46285142492584;245,7749030333601;2049985,3113838946;3255511,210762526;2632,66402959443;847,7618666700055;8236,256731653972;131,87512710759336;1281,2094612625237;1;0,04;0,8;2,0
6908875,438838509;5515129,539019432;6.8571e+06;1.07138e+07;0.200051;33.5031;35,03920099546328;1,5403939159086928;33,49880707955167;1.34013;35,03696823761198;1,540395644247362;33,49657259335279;695,5522769247715;77,30167035525113;515,0515570316502;2023834,296324785;4550162,183565029;1648,3446204511467;527,4232347448908;11469,825352802463;130,19283776836656;2831,099826676987;1;0,04;0,9;0,2
7062384,000696759;5373290,8888575975;6.85993e+06;1.05973e+07;0.399976;34.3188;36,101749796054015;1,772253044593856;34,32949675145699;1.37275;36,10705519520019;1,7722496965473369;34,33480549863927;661,3676662057403;79,01923906097237;462,3374978156164;2028198,4360132772;4295963,862798875;1684,9692512426923;560,0055342178076;10847,609051298798;130,47358196342944;2527,7392165181636;1;0,04;0,9;0,4
7324770,911112857;5270847,776994598;6.88563e+06;1.05184e+07;0.599916;34.871;36,86718082796707;1,9946859202025322;34,87249490776115;1.39484;36,867843644836405;1,9946853682345769;34,87315827658657;631,3160507310452;81,95502023608181;420,2921533154147;2032340,3110026668;4093873,3230147758;1747,5704742767384;589,1600701091395;10300,108571805162;130,74002791680107;2285,7327572735126;1;0,04;0,9;0,6000000000000001
7672168,676329271;5196315,398836399;6.92648e+06;1.04673e+07;0.800071;35.2286;37,43291988286289;2,209424491686555;35,22349539117275;1.40914;37,430742809989184;2,209425779889754;35,22131703008256;604,7126290780698;85,84196649334778;385,9863259159808;2036298,1902009796;3929561,118818865;1830,4538961187588;615,6393612400698;9814,759583257359;130,99463745934537;2088,2365441696584;1;0,04;0,9;0,8
8083195,157759721;5141894,622802244;6.9773e+06;1.04369e+07;1.00009;35.4418;37,85864381681919;2,417804480022194;35,44083933679321;1.41767;37,85827483072315;2,4178048151381573;35,44047001556656;580,9745132960923;90,4408384597176;357,41489198780533;2040100,4268509177;3793220,472051103;1928,5180884068668;639,9780625877225;9380,973475173423;131,2392345492461;1923,7202803910736;1;0,04;0,9;1,0
8540790,86930726;5101374,395945176;7.03412e+06;1.04205e+07;1.19991;35.5564;38,179091154530155;2,622134711564947;35,55695644296125;1.42225;38,17930448731517;2,622134465730617;35,55717002156461;559,4240274822937;95,5607618341027;332,9572968116877;2043779,1664304489;3676934,7072917772;2037,6929369257316;662,7083008228366;8986,529213322918;131,47588709838993;1782,8645069088373;1;0,04;0,9;1,2
9033890,789223518;5071362,687393903;7.09505e+06;1.0415e+07;1.39991;35.5953;38,419439303545275;2,8236966763778093;35,59574262716334;1.42381;38,419593172131925;2,823696467573182;35,5958967045373;539,6769595307214;101,07793286996893;311,6808391224453;2047358,2252816076;3576152,741177202;2155,3385085580812;684,1522795685978;8624,47750321058;131,70612720708783;1660,3051189306502;1;0,04;0,9;1,4000000000000001
9553401,356906038;5049631,181953905;7.1587e+06;1.0418e+07;1.59991;35.574;38,59717463329302;3,0228461348950035;35,57432849839373;1.42296;38,59729513414952;3,0228459479524017;35,574449186174206;521,5050067500159;106,89060600390734;292,9917948938906;2050846,1744538671;3487970,9284084006;2279,2852285543768;704,4836046200862;8290,706855100309;131,93050624916302;1552,6279444859722;1;0,04;0,9;1,6
10092940,36491198;5034456,393553507;7.22413e+06;1.04279e+07;1.79991;35.5047;38,72505483791405;3,220076173269194;35,50497866464041;1.42019;38,72515362029042;3,220076001129607;35,50507761913645;504,6951073774912;112,92737232136265;276,4155520979656;2054253,0082527194;3410071,2912932406;2408,0104066594345;723,860835255521;7981,3837092628055;132,14966715620133;1457,103555344042;1;0,04;0,9;1,8
10647845,23084471;5024558,46474281;7.29065e+06;1.04433e+07;1.99991;35.3966;38,81268778586703;3,415757209684589;35,39693057617783;1.41587;38,81277116202788;3,415757048405286;35,39701411359678;489,07658816602367;119,13606336009818;261,5937309282695;2057586,6707481998;3340703,920951362;2540,401627013546;742,4069517112736;7693,4412242439075;132,36412096856964;1371,6709331671332;1;0,04;0,9;2,0
6664787,267781186;5082136,303521377;6.61114e+06;1.04325e+07;0.200019;35.4726;37,08376058987193;1,6192293436129503;35,464531246255795;1.4189;37,079891499048465;1,6192324855866278;35,46065901344942;675,6150629720005;74,57062917442165;519,2220880121558;2026480,351767104;4573264,693466729;1590,109177181129;508,8336235332606;11144,527495207229;130,36305796255613;2854,9081046172173;1;0,04;1,0;0,2
6814561,413949888;4901349,340500955;6.60472e+06;1.03064e+07;0.399997;36.3554;38,22305583209405;1,8537618955850974;36,369293936505485;1.45422;38,22943113866255;1,8537576577733832;36,37567348087498;639,3369792470942;76,24641444184553;468,6789858005658;2031183,164798595;4330053,59015037;1625,8428375004341;534,8232169146811;10492,794585087833;130,66558894306957;2564,0076407227843;1;0,04;1,0;0,4
7077221,2355262395;4761986,871969074;6.62272e+06;1.02193e+07;0.599917;36.9646;39,044655152453835;2,078447078078842;36,966208074371266;1.47858;39,04531993076534;2,07844650356198;36,96687342718749;607,2106166794613;79,18524915131565;427,868873435956;2035630,9398310091;4134327,7640343737;1688,5091726713028;557,5304821820562;9915,955055827808;130,95171338234647;2329,083479118845;1;0,04;1,0;0,6000000000000001
7428137,74968455;4653457,995167682;6.65794e+06;1.01629e+07;0.800077;37.3598;39,650801248299935;2,294568728485214;37,356232519810746;1.49439;39,649376510882036;2,2945695810176168;37,35480692984694;578,7317989115162;83,11156580585934;394,38225063868657;2039861,658458406;3974306,5978411636;1772,2321104288205;577,6680253521081;9404,600004532982;131,2238746284033;2136,2797371158954;1;0,04;1,0;0,8
7844092,6448594825;4567059,56770421;6.70449e+06;1.01287e+07;1.00009;37.5993;40,102494486302945;2,5040866574225693;37,59840782887617;1.50397;40,102185340507596;2,504086958305668;37,59809838218288;553,2150175477216;87,7655805545854;366,2369369731296;2043911,0615760314;3840303,2374292323;1871,4721415860745;595,83197869362;8946,30929245375;131,4843718855696;1974,1975547119628;1;0,04;1,0;1,0
8307748,971280582;4496495,7032756675;6.75835e+06;1.01103e+07;1.20009;37.7281;40,43678372605506;2,709234195892454;37,727549530158186;1.50912;40,43659229330601;2,709234428441304;37,727357864844144;530,0107334763413;92,95331462511832;341,9793248320971;2047813,3582226895;3725221,946524126;1982,092953635748;612,500558744972;8529,401113545442;131,7354058141699;1834,4772037615992;1;0,04;1,0;1,2
8806273,598469252;4438361,2761910055;6.81732e+06;1.01043e+07;1.39991;37.7696;40,68071842444711;2,9106773147680993;37,770041109674374;1.51078;40,68086016133443;2,910677114386615;37,77018304692576;508,8083483103906;98,53118134685381;320,82401812960074;2051583,8057609987;3625225,6146866903;2101,0327716514867;627,9304686889792;8148,261401587015;131,97795791715612;1712,6020622665098;1;0,04;1,0;1,4000000000000001
9331503,67228236;4389879,1915771635;6.87986e+06;1.01081e+07;1.59991;37.7431;40,85309896699321;3,109619507160278;37,74347945982809;1.50972;40,853211779280166;3,109619326793033;37,743592452463616;489,2697839818852;104,40784859697156;302,10921499822734;2055244,4225407857;3537090,122107091;2226,344072214541;642,3659655542009;7796,814552635863;132,21344463037588;1604,7656791520208;1;0,04;1,0;1,6
9876538,20942315;4349288,137400817;6.94487e+06;1.01198e+07;1.79991;37.6614;40,968069424852935;3,306352208179261;37,66171721666863;1.50646;40,96816299724582;3,306352041794208;37,66181095542665;471,20693037762527;110,50610300830992;285,4261108870046;2058802,9726556218;3458818,0465563796;2356,3803936404106;655,9446079075757;7471,678386743218;132,44236541634774;1508,6171302234509;1;0,04;1,0;1,8
10436671,291010916;4315172,488463022;7.01155e+06;1.01379e+07;1.99991;37.5348;41,03635299956162;3,5012885390522417;37,535064460504145;1.50139;41,03643267720086;3,5012883832440744;37,535144293930394;454,4411429104067;116,77329123760701;270,4384948880162;2062268,8278001158;3388769,645225835;2490,018980693463;668,788304355974;7169,64964025154;132,66532315422933;1422,22276554698;1;0,04;1,0;2,0
11387119,270963099;11316266,205172433;11356247.961130917;14916305.676442951;0.19832094402759862;4.085860264899346;4,517171767594614;0,3965343465629603;4,120637421031291;0.20429301324496732;4,530643751997816;0,3965340001083467;4,13410975188639;723,5670800565786;127,40761473735584;255,88538296045704;2000802,4777217703;3255920,2811428127;2716,780315246662;1095,4670367270983;11384,995492394113;128,7112056859683;1342,5036603881617;1;0,05;0,1;0,2
11939519,693039894;11778035,170720974;11820421.008454407;14950095.780169537;0.398875107468641;3.8493295388132442;4,459192208237077;0,5871010706982511;3,872091137538419;0.19246647694066224;4,464271158967294;0,5871008126198661;3,8771703463428673;635,6013405751029;133,58828418341852;170,27723409110376;2001170,547422951;2836380,3806398157;2848,5740162803436;1443,3726518189774;9519,810905241828;128,73488353300363;850,2753094311234;1;0,05;0,1;0,4
12463911,229109084;12161993,973615082;1.22058e+07;1.49907e+07;0.599902;3.56508;4,34480530305773;0,7777745580750058;3,567030744982278;0.178254;4,34510255092271;0,7777745336888393;3,5673280172278297;565,1548780549772;139,45556924553264;125,10808998687948;2001509,0883555184;2615164,269741162;2973,6852554598245;1745,0295051427497;8003,056709840493;128,75666180051877;590,5532093822395;1;0,05;0,1;0,6000000000000001
12966455,168797936;12480631,424677817;1.25254e+07;1.5035e+07;0.799903;3.25496;4,219144420299336;0,9622608279688823;3,256883592329973;0.162748;4,219369987732634;0,9622608022956329;3,2571091854295284;508,93347600700326;145,07840704435503;98,21091983881674;2001812,7396752415;2483537,3014846374;3093,58401566467;2002,0794811915844;6776,2706568828935;128,77619562652353;435,88820062001946;1;0,05;0,1;0,8
13466352,451347096;12757401,790979203;1.28028e+07;1.50797e+07;0.999903;2.94186;4,0903534400121;1,1466019160144765;2,943751523997109;0.147093;4,090533956118865;1,146601889497412;2,9439320666125504;461,43311717146713;150,67163206182582;79,91591503638023;2002093,7591765726;2394081,3224300174;3212,8513267868084;2231,066261111611;5727,972903721291;128,79427355237596;330,6828598312406;1;0,05;0,1;1,0
13968270,334059719;13001344,034293808;1.3047e+07;1.51242e+07;1.1999;2.63029;3,9631647547128197;1,3310240682269583;2,632140686485315;0.131514;3,9633140141674756;1,3310240413336611;2,632289972823482;420,6623677662155;156,28746506653542;66,71063798025246;2002354,6256564877;2329570,304949626;3332,6007200421413;2436,8529608237545;4818,951045498832;128,811055038568;254,74224209135727;1;0,05;0,1;1,2
14474632,457458723;13218828,174151788;1.32646e+07;1.51682e+07;1.3999;2.32227;3,839700036424414;1,5156283411234066;2,324071695300429;0.116114;3,8398260667566606;1,515628314307927;2,324197752436969;385,257439134347;161,953023562978;56,76674512210494;2002597,341840056;2281038,2266639806;3453,4104363981346;2623,0002639890376;4022,1210602224537;128,8266689199853;197,55414406763262;1;0,05;0,1;1,4000000000000001
14986604,185920281;13414559,191716174;1.34601e+07;1.52116e+07;1.5999;2.01874;3,720929573744942;1,7004613171192837;2,020468256625049;0.100937;3,7210372928073627;1,7004612908370447;2,02057600195712;354,23272893090365;167,68134652017937;49,03672902269861;2002823,6219687602;2243348,7778250966;3575,5585127245126;2792,260113233674;3317,730821766851;128,84122547342452;153,0958038604924;1;0,05;0,1;1,6
15504630,415099304;13592141,811405292;1.36372e+07;1.52543e+07;1.7999;1.72008;3,607266421497925;1,885542997205547;1,7217234242917379;0.0860039;3,6073589625835747;1,8855429719066568;1,721815990662285;326,8482392375107;173,47741176377318;42,87686018206566;2003034,9793874074;2213345,9785804395;3699,151093844109;2946,8379351985227;2690,811033289689;128,8548220520412;117,66599668571808;1;0,05;0,1;1,8
16028746,396880178;13754427,670462744;1.37986e+07;1.52962e+07;1.99991;1.42642;3,4988390602618953;2,0708806127012345;1,42795844755999;0.071321;3,4989183254243215;2,0708805888575914;1,4280377365506605;302,53222080106127;179,3416137182312;37,869683984910814;2003232,7783492643;2188983,578295252;3824,1965902796637;3088,5498300449804;2129,6837651929754;128,86754641796313;88,86447644142766;1;0,05;0,1;2,0
11002072,582500335;10901343,540504094;1.09696e+07;1.46402e+07;0.199902;6.01834;6,52098811815495;0,5004544061945961;6,020533711959846;0.300917;6,521968117519966;0,5004543628218173;6,021513754694262;744,200762048198;123,09942414303629;291,8381641947234;2001457,5224677457;3432923,717842864;2624,9144764182197;985,1289908082299;11851,234051246869;128,7533445777237;1549,1722980816312;1;0,05;0,2;0,2
11450740,842482654;11252764,876937866;1.13259e+07;1.46674e+07;0.399903;5.82819;6,5212006472660775;0,6909504383871523;5,8302502088783665;0.291409;6,521794108956724;0,690950393234465;5,830843715716894;676,7201450504717;128,11946050626938;211,43084487330538;2002011,7120765946;3039080,0061801574;2731,959381085565;1236,7454458975328;10435,67670512608;128,78899547956328;1086,8341812936467;1;0,05;0,2;0,4
11904776,635944646;11558059,573059822;1.16346e+07;1.47046e+07;0.599903;5.56773;6,4476424129539165;0,8779281212856236;5,569714291667691;0.278387;6,448057775675542;0,8779280743589166;5,57012970130981;621,1084748849028;133,19955285217858;164,56208514960124;2002526,5509391578;2809703,578597952;2840,2848914049637;1458,7381902221357;9254,464857537465;128,8221149561095;817,3287876988647;1;0,05;0,2;0,6000000000000001
12369525,935171975;11828132,89548618;1.19072e+07;1.47459e+07;0.799903;5.27884;6,344241119552941;1,063485244894356;5,280755874657944;0.263942;6,344554789934879;1,0634851966837042;5,281069593242921;573,738894825452;138,39951592066092;133,70094857592335;2003010,702310734;2658813,855075638;2951,166468880414;1658,8914236251187;8237,256391458674;128,8532603127671;639,8613136787785;1;0,05;0,2;0,8
12846868,198663842;12070246,049781585;1.21513e+07;1.47889e+07;0.999904;4.97746;6,227723304512216;1,2484197357841351;4,979303568727403;0.248873;6,227971397311003;1,2484196868659159;4,9795517104354;532,5899717322393;143,74037850035756;111,82786600512753;2003468,51183979;2551984,1945949406;3065,0525215537086;1841,5189091818156;7344,870810303745;128,88271110419475;514,07241593217;1;0,05;0,2;1,0
13337001,13527038;12289547,207772547;1.23722e+07;1.48327e+07;1.1999;4.67093;6,105806226583447;1,4331001632527336;4,67270606333;0.233547;6,1060082068646855;1,4331001142712576;4,672908092582311;496,3592699151788;149,22435270588753;95,5298332472498;2003902,7950698712;2472476,6271476317;3181,990219521112;2009,4700894085752;6551,993581207776;128,91064845372094;420,3388209802388;1;0,05;0,2;1,2
13839298,61613188;12489850,184367187;1.25737e+07;1.48767e+07;1.3999;4.36306;5,982467701938303;1,6177161297585196;4,364751572179036;0.218153;5,982635245784251;1,617716081348636;4,3649191644230685;464,13740569287165;154,8444329388518;82,93500166110958;2004315,6597054587;2411111,842853201;3301,8301786828897;2164,813086365339;5840,871057889075;128,93720794953487;347,8981858899116;1;0,05;0,2;1,4000000000000001
14352764,976948902;12674077,12219048;1.27588e+07;1.49206e+07;1.5999;4.05592;5,859901854168691;1,802372495111205;4,057529359056705;0.202796;5,8600423536817265;1,8023724479178476;4,057669905749903;435,25531340062435;160,58947896171958;72,92711490408105;2004708,8242051136;2362416,322809631;3424,3348498305945;2309,1395066651494;5198,371240054612;128,96250013971704;290,33247617145616;1;0,05;0,2;1,6
14876278,833124092;12844527,125770345;1.29299e+07;1.49642e+07;1.79991;3.75073;5,739368796333874;1,9871289560764296;3,7522398402566304;0.187537;5,739487314120766;1,9871289106851875;3,752358403420173;409,20233086063763;166,44694388415334;64,79792421667224;2005083,760788201;2322917,5790709783;3549,2366889500277;2443,7225675427876;4614,4127427810445;128,98661973183184;243,56951573544907;1;0,05;0,2;1,8
15408724,120390402;13003050,277065117;1.30888e+07;1.50074e+07;1.99991;3.44819;5,621604031231089;2,172020996280188;3,449583034950055;0.172409;5,621704002996463;2,172020953287192;3,4496830496924344;385,5775078696785;172,40434034365396;58,07584495777487;2005441,7728954756;2290303,7924133614;3676,2694213707377;2569,6107485221764;4081,0312882371213;129,00965057595093;204,8978414158773;1;0,05;0,2;2,0
10543726,324514722;10391136,676848423;1.05099e+07;1.42662e+07;0.199903;8.6365;9,270382280582453;0,63133025711069;8,639052023471054;0.431825;9,271718829312327;0,631330160921769;8,640388668385658;758,2609551333735;117,97110309324714;329,06533169214805;2002612,3921838794;3616677,8441338656;2515,560559801435;890,6960678375222;12188,184520673696;128,8276371054614;1763,1358752062858;1;0,05;0,30000000000000004;0,2
10913478,770662175;10654673,024564471;1.07825e+07;1.42827e+07;0.399904;8.52097;9,34881921726753;0,8255834719318991;8,523235745334864;0.426048;9,349642455251809;0,8255833792421321;8,52405907600327;705,3827727418392;122,10817025535873;253,85906261035993;2003443,4781702168;3248622,180274032;2603,7774426937785;1074,4370062534742;11092,373102359768;128,88110069345737;1330,683421824503;1;0,05;0,30000000000000004;0,4
11313614,885011515;10894719,899365095;1.10293e+07;1.43122e+07;0.599904;8.31444;9,331800601194306;1,015275328551364;8,316525272642123;0.415722;9,33237507123945;1,0152752373283782;8,317099833903198;660,5925383628891;126,58519264235717;206,12773280293936;2004225,2065399445;3015281,7359383623;2699,243371610112;1239,663822983686;10154,580953064491;128,93138911628117;1056,2015063281772;1;0,05;0,30000000000000004;0,6000000000000001
11741635,42110248;11114624,161524195;1.12546e+07;1.4348e+07;0.799904;8.06416;9,268871815854675;1,202776406483066;8,066095409370744;0.403208;9,269300332023068;1,2027763166327337;8,06652401538101;621,5616253652661;131,37420681392314;172,8826638144548;2004969,8406277136;2852959,3066376145;2801,3620672435604;1391,2145115267924;9329,80471215638;128,9792912716907;865,0108387922344;1;0,05;0,30000000000000004;0,8
12194577,131694447;11317378,917218737;1.14618e+07;1.43871e+07;0.999905;7.7904;9,181315888045571;1,3891038100812325;7,7922120779634305;0.38952;9,181648645852201;1,3891037220764422;7,792544923764993;586,9638023682103;136,4420577416582;148,33030829649957;2005683,442097846;2733243,604292176;2909,4265472941265;1531,7679321083049;8592,489988572857;129,02519710528634;723,8009867525558;1;0,05;0,30000000000000004;1,0
12669329,13813409;11505434,953385398;1.16536e+07;1.44281e+07;1.1999;7.50344;9,079895988968287;1,574772107523138;7,505123881444202;0.375172;9,080160716378787;1,5747720221363606;7,505388694230226;555,9324971819544;141,75393858640263;129,43994522302512;2006369,6966568711;2641272,6279758094;3022,694607022633;1663,070970661829;7925,942807103785;129,06934371779963;615,1465605777739;1;0,05;0,30000000000000004;1,2
13162898,833236372;11680776,35592508;1.18322e+07;1.44701e+07;1.39991;7.20901;8,970635906200775;1,760067714722232;7,210568191477557;0.360451;8,970850133288614;1,760067632582312;7,2107825006926705;527,8550869679979;147,27636581872116;114,4563459879789;2007031,1655871293;2568439,542658166;3140,4522593268025;1786,375438119781;7318,344518452849;129,11189587598884;528,9556958944275;1;0,05;0,30000000000000004;1,4000000000000001
13672562,898072423;11845021,167256754;1.19993e+07;1.45128e+07;1.59991;6.91055;8,85714401084298;1,9451634500566737;6,911980560785284;0.345527;8,85731890940224;1,945163371913262;6,912155537473916;502,2750479511572;152,9788689077763;102,28689667570143;2007669,8092143303;2509387,0374086457;3262,04976487555;1902,6367424548837;6760,86535437463;129,15297968719756;458,9462749589174;1;0,05;0,30000000000000004;1,6
14195923,374689294;11999501,486502709;1.21563e+07;1.45557e+07;1.79991;6.61022;8,741691208061985;2,130166529698413;6,611524678362513;0.330511;8,74183488522539;2,1301664560623954;6,611668429146506;478,83998693222327;158,8346177048925;92,21390162742743;2008287,2187177702;2460596,406200302;3386,9150101423247;2012,6135232077286;6246,6684135619835;129,19269751165777;400,9917990132326;1;0,05;0,30000000000000004;1,8
14730915,481710417;12145327,759541146;1.23043e+07;1.45987e+07;1.99991;6.30942;8,625755965242051;2,3151473599906183;6,310608605250338;0.315471;8,625874268237594;2,3151472913026225;6,3107269769170555;457,27003332127356;164,82050989034502;83,74541415633185;2008884,7500058387;2419656,0064426465;3514,5553720794833;2116,928034999219;5770,304087432213;129,23113657467312;352,26372978652915;1;0,05;0,30000000000000004;2,0
10002464,842180202;9757785,987090498;9.96676e+06;1.37702e+07;0.199905;12.1086;12,916943225366616;0,8048298932427159;12,112113332122917;0.605428;12,919000695503728;0,8048296524691605;12,114171043028325;761,7289786812095;111,91506444356904;360,03268565698403;2004635,7063016617;3770596,0294491686;2386,4244275087517;818,6470609116898;12320,05180724748;128,95779648025274;1941,052742156116;1;0,05;0,4;0,2
